71726845,Michel,Owen,DS,"Building a service to help teaching the next generation,Building a service to help entertaining teenagers,Creating an app for rooting out moles,Creating an app for rooting out moles,Building a service to help teaching the next generation,Building a service to help chasing rabbits,Creating an app for writing scripts,Building a REST API for falling gracefully,Creating an app for smuggling military plans,Building a service to help ruling over subjects"
74791401,Nigel,Mooney,CS,"Building a service to help shopping for shoes,Building a service to help starring in Hollywood movies,Building a service to help ruling over subjects,Building a REST API for playing guitar,Creating an app for shocking radio listeners,Building a service to help teaching the next generation,Creating an app for entertaining teenagers,Building a service to help shopping for shoes,Building a service to help singing pop songs,Building a REST API for starring in Hollywood movies"
57803969,Davis,Kemp,CS,"Building a service to help shopping for shoes,Building a service to help modeling DNA,Creating a web interface for escaping from handcuffs,Building a REST API for starring in Hollywood movies,Building a service to help appeasing belligerent dictators,Building a service to help teaching the next generation,Creating a web interface for escaping from handcuffs,Building a service to help teaching the next generation,Creating a web interface for escaping from water tanks,Building a service to help ruling over subjects"
36632507,Micheal,Freeman,DS,"Creating an app for starring in war movies,Building a REST API for fencing stolen goods,Building a service to help entertaining teenagers,Building a REST API for smuggling military plans,Building a REST API for falling gracefully,Creating a web interface for condescending to customers,Creating an app for fighting for justice,Building a service to help teaching the next generation,Creating an app for smuggling military plans,Building a service to help teaching the next generation"
55568705,Roxanne,Drake,DS,"Building a REST API for chasing rabbits,Creating a web interface for running a hotel,Building a service to help entertaining teenagers,Creating a web interface for promoting science,Building a service to help picking pockets,Creating a web interface for promoting science,Building a REST API for fencing stolen goods,Building a REST API for fencing stolen goods,Building a service to help entertaining teenagers,Building a service to help teaching the next generation"
58775765,Jon,Henry,CS,"Building a service to help modeling DNA,Building a service to help shopping for shoes,Creating an app for writing pop songs,Building a service to help entertaining teenagers,Building a service to help appeasing belligerent dictators,Building a service to help shopping for shoes,Creating an app for writing short stories,Creating a web interface for shopping for shoes,Building a service to help teaching the next generation,Building a service to help entertaining teenagers"
18943361,Franklin,Mccormick,DS,"Creating a web interface for condescending to customers,Building a REST API for smuggling military plans,Building a service to help picking pockets,Creating a web interface for spitting while speaking,Creating a web interface for condescending to customers,Building a REST API for chasing rabbits,Building a service to help entertaining teenagers,Building a service to help falling gracefully,Creating an app for fighting for justice,Creating an app for smuggling military plans"
19794862,Walton,Stout,DS,"Building a service to help performing kung-fu moves,Building a service to help teaching the next generation,Creating an app for starring in war movies,Building a service to help performing kung-fu moves,Building a REST API for playing guitar,Creating a web interface for promoting science,Creating an app for fighting for justice,Building a service to help performing kung-fu moves,Building a REST API for fencing stolen goods,Creating an app for starring in war movies"
21930440,Ivy,Becker,CS,"Building a service to help singing pop songs,Building a service to help teaching philosophy,Building a service to help appeasing belligerent dictators,Building a service to help shopping for shoes,Creating an app for writing pop songs,Building a service to help modeling DNA,Building a REST API for playing guitar,Creating a web interface for escaping from handcuffs,Creating an app for starring in war movies,Creating an app for shocking radio listeners"
52659819,Cleo,Robles,CS,"Building a REST API for starring in Hollywood movies,Building a REST API for selling self-help books,Building a REST API for selling self-help books,Building a service to help shopping for shoes,Building a REST API for starring in Hollywood movies,Creating a web interface for running a kingdom,Building a service to help campaigning for social causes,Building a service to help going slowly mad,Building a service to help teaching the next generation,Creating an app for shocking radio listeners"
