88617894,Michel,Owen,CS,"Building a service to help building rocket ships,Building a service to help running a fast-food business,Building a service to help delivering forehand slams,Creating a web interface for attacking paparazzi,Building a service to help writing poetry,Building a REST API for writing experimental songs,Building a service to help starring in musical comedies,Building a service to help interpreting evidence,Building a REST API for chasing interns,Building a REST API for singing Hipbop songs"
20569903,Nigel,Mooney,CS,"Building a REST API for designing computer systems,Creating a web interface for attacking paparazzi,Building a service to help starring in musical comedies,Building a service to help telling zany jokes,Building a service to help running a fast-food business,Building a service to help delivering forehand slams,Building a REST API for designing computer systems,Creating an app for  driving under the influence,Creating an app for starring in kung-fu movies,Building a service to help making movies"
13378976,Davis,Kemp,CS,"Creating a web interface for painting abstract paintings,Building a service to help singing Hipbop songs,Building a REST API for promoting racial harmony,Building a REST API for painting self-portraits,Creating an app for writing legal fiction,Building a REST API for selling cheap airline seats,Building a REST API for painting self-portraits,Building a service to help singing punk rock songs,Building a REST API for chasing interns,Building a service to help writing poetry"
89249412,Micheal,Freeman,DS,"Creating an app for womanizing,Creating an app for studying linguistics,Building a service to help engaging in bare-knuckle fighting,Creating a web interface for talking to mirrors,Building a REST API for tracking down terrorists,Creating a web interface for foiling the schemes of evil villains,Building a REST API for stealing human fat,Building a service to help pulling capers,Building a REST API for finding clues,Creating a web interface for plotting mutinies"
84141755,Roxanne,Drake,CS,"Creating an app for leading revolts,Building a service to help running a fast-food business,Building a service to help winning tennis tournaments,Building a REST API for starring in comedies,Creating an app for writing modern fiction,Building a service to help writing poetry,Building a service to help winning tennis tournaments,Building a service to help running an empire,Building a service to help running an empire,Building a service to help scandalizing polite society"
58677531,Jon,Henry,CS,"Creating an app for campaigning for social causes,Building a REST API for managing hedge funds,Building a REST API for starring in comedies,Creating an app for campaigning for social causes,Creating a web interface for selling franchises,Building a REST API for singing blues songs,Building a service to help starring in musical comedies,Building a service to help mangling idioms,Creating an app for writing poetry,Building a REST API for writing about history"
52021863,Franklin,Mccormick,CS,"Creating a web interface for promoting pacifism,Building a service to help throwing sex parties,Creating an app for running a budget airline,Creating a web interface for painting abstract paintings,Building a service to help seducing women,Building a REST API for making science fiction movies,Building a service to help winning tennis tournaments,Building a REST API for making science fiction movies,Building a REST API for promoting healthy eating,Building a REST API for painting abstract paintings"
59341580,Walton,Stout,CS,"Building a REST API for writing plays about the middle classes,Building a service to help composing classical music,Building a service to help winning tennis tournaments,Building a REST API for starring in comedies,Creating a web interface for ,Building a service to help starring in comedies,Creating a web interface for selling tickets,Creating a web interface for developing new technologies,Building a service to help running an empire,Creating a web interface for selling franchises"
39225248,Ivy,Becker,CS,"Building a service to help starring in musical comedies,Creating an app for starring in kung-fu movies,Building a service to help telling zany jokes,Building a service to help writing poetry,Building a service to help making science fiction movies,Building a service to help starring in musical comedies,Building a REST API for managing hedge funds,Creating a web interface for making movies,Creating an app for writing legal fiction,Building a REST API for designing computer systems"
58162464,Cleo,Robles,CS,"Creating an app for writing modern fiction,Building a service to help building rocket ships,Creating an app for cross-dressing in women's clothes,Creating a web interface for writing rock songs,Building a REST API for singing Hipbop songs,Creating a web interface for breaking records,Building a REST API for writing experimental songs,Creating an app for seducing women,Creating an app for keeping a diary,Creating an app for keeping a diary"
82438488,Clara,Murillo,CS,"Creating an app for dripping paint onto canvas,Creating an app for writing poetry,Building a service to help running a fast-food business,Creating an app for suing large corporations,Creating a web interface for promoting racial harmony,Building a service to help singing country music,Building a REST API for singing country music,Building a service to help writing poetry,Creating a web interface for promoting humanism,Creating a web interface for selling tickets"
34405717,Laurel,Owens,CS,"Creating an app for teaching philosophy,Building a REST API for singing blues songs,Creating an app for promoting racial harmony,Building a REST API for painting church ceilings,Building a service to help selling illegal alcohol,Creating an app for campaigning for world peace,Creating a web interface for writing beat fiction,Building a REST API for painting self-portraits,Building a service to help running a fast-food business,Creating a web interface for building empires"
18620596,Jan,Jennings,CS,"Creating an app for promoting Catholic values,Creating an app for selling illegal alcohol,Creating a web interface for singing torch songs,Building a REST API for designing computer systems,Creating a web interface for writing beat fiction,Creating an app for singing Hipbop songs,Building a REST API for directing comedies,Creating a web interface for running restaurants,Building a service to help composing classical music,Creating an app for teaching philosophy"
63234473,Hyman,Lewis,CS,"Building a service to help breaking records,Creating an app for driving around America,Building a service to help writing modern fiction,Building a REST API for chasing after women,Building a REST API for promoting healthy eating,Building a service to help writing poetry,Building a service to help performing serious acting,Building a service to help driving around America,Building a service to help scandalizing polite society,Creating an app for studying linguistics"
87064804,Emmanuel,Maldonado,CS,"Building a REST API for painting surreal pictures,Creating an app for giving self-help lectures,Building a service to help singing punk rock songs,Building a service to help running an empire,Creating an app for promoting racial harmony,Building a service to help winning tennis matches,Creating a web interface for breaking records,Creating a web interface for promoting pacifism,Building a service to help mangling idioms,Creating a web interface for modeling clothes"
22086172,Kristie,Glass,CS,"Creating an app for studying linguistics,Building a REST API for starring in comedies,Creating an app for cross-dressing in women's clothes,Building a REST API for cracking enemy codes,Building a service to help throwing sex parties,Building a service to help promoting healthy eating,Creating an app for painting self-portraits,Creating a web interface for attacking paparazzi,Building a REST API for making science fiction movies,Creating a web interface for writing rock songs"
51699964,Kermit,Valentine,CS,"Building a REST API for running an empire,Creating an app for studying linguistics,Creating a web interface for selling self-help books,Creating a web interface for plotting mutinies,Building a REST API for painting self-portraits,Creating an app for leading revolts,Creating an app for  driving under the influence,Building a REST API for directing comedies,Creating an app for writing modern fiction,Creating an app for writing poetry"
24912126,Vanessa,Oconnell,CS,"Building a REST API for promoting racial harmony,Creating an app for teaching philosophy,Creating a web interface for selling fast food,Building a service to help delivering forehand slams,Creating a web interface for attacking paparazzi,Building a REST API for throwing TVs out of the windows,Creating an app for writing legal fiction,Building a service to help making science fiction movies,Building a REST API for starring in comedies,Building a REST API for chasing after women"
53863443,Nola,Dillon,CS,"Building a REST API for chasing after women,Building a REST API for singing Hipbop songs,Creating a web interface for selling illegal alcohol,Building a service to help seducing women,Building a service to help undermining authority,Building a REST API for running an empire,Building a service to help making madcap comedies,Building a service to help starring in Hollywood movies ,Building a REST API for painting church ceilings,Creating a web interface for selling illegal alcohol"
21406768,Lavonne,Mccarthy,CS,"Building a service to help winning tennis matches,Building a service to help running a fast-food business,Creating a web interface for winning tennis matches,Building a service to help winning tennis matches,Building a service to help singing country music,Creating an app for writing modern fiction,Creating an app for promoting Catholic values,Creating a web interface for developing new technologies,Creating an app for writing poetry,Creating a web interface for breaking records"
87157609,Terrell,Estrada,CS,"Creating a web interface for running restaurants,Building a service to help seducing women,Building a REST API for campaigning for social causes,Creating an app for writing about history,Building a service to help running an empire,Creating an app for giving self-help lectures,Creating an app for promoting Catholic values,Building a service to help winning tennis tournaments,Creating an app for writing poetry,Creating an app for starring in comedies"
57599388,Rosemary,Armstrong,CS,"Creating a web interface for selling self-help books,Creating a web interface for womanizing,Creating a web interface for dripping paint onto canvas,Building a REST API for writing political satires,Building a REST API for fighting for democracy,Building a service to help breaking records,Building a REST API for cracking enemy codes,Building a service to help starring in kung-fu movies,Building a service to help singing punk rock songs,Creating an app for promoting racial harmony"
72668368,Eva,Marshall,CS,"Creating an app for cross-dressing in women's clothes,Creating a web interface for attacking paparazzi,Creating an app for cross-dressing in women's clothes,Creating an app for womanizing,Building a service to help starring in kung-fu movies,Building a REST API for building rocket ships,Building a service to help scandalizing polite society,Building a service to help singing country music,Building a REST API for writing plays about the middle classes,Creating an app for teaching philosophy"
47922364,Mari,Murphy,CS,"Building a REST API for promoting racial harmony,Creating an app for campaigning for world peace,Creating an app for promoting Catholic values,Building a service to help running a fast-food business,Building a service to help winning tennis tournaments,Building a REST API for running an empire,Building a service to help running an empire,Creating an app for writing legal fiction,Building a REST API for managing hedge funds,Building a service to help singing Hipbop songs"
55028255,Bobbie,Allen,DS,"Building a REST API for losing control,Building a service to help piloting the Millenium Falcon,Creating a web interface for planning adultery,Building a REST API for starring in action movies,Creating an app for starring in kung-fu movies,Building a REST API for losing control,Creating an app for studying linguistics,Building a REST API for promoting the Dark Side,Building a service to help  climbing social ladders,Creating a web interface for battling the forces of darkness"
66551939,Felipe,Compton,DS,"Building a service to help throwing sex parties,Creating an app for womanizing,Building a service to help singing country music,Building a REST API for  shopping for shoes,Building a REST API for creating optical illusions,Building a service to help hunting monsters,Building a REST API for studying science,Creating a web interface for talking up the economy,Building a service to help  climbing social ladders,Building a service to help eating dinosaur ribs"
68762940,Noel,Rosario,CS,"Creating an app for dripping paint onto canvas,Creating a web interface for breaking records,Building a service to help performing serious acting,Creating an app for dripping paint onto canvas,Creating an app for proving math theorems,Creating an app for dripping paint onto canvas,Creating a web interface for selling tickets,Building a service to help running a fast-food business,Building a service to help collecting fossils,Building a REST API for writing experimental songs"
52168919,Esmeralda,Adams,CS,"Building a REST API for solving crimes,Creating a web interface for running restaurants,Building a service to help cracking enemy codes,Building a REST API for talking up the economy,Creating an app for starring in comedies,Building a service to help composing classical music,Creating a web interface for writing rock songs,Creating an app for telling zany jokes,Creating an app for starring in kung-fu movies,Building a REST API for making science fiction movies"
42537761,Liza,Hunter,CS,"Building a service to help making movies,Building a service to help selling cheap airline seats,Creating an app for promoting racial harmony,Creating an app for painting dark pictures,Creating an app for womanizing,Building a service to help interpreting evidence,Building a service to help throwing sex parties,Creating a web interface for selling franchises,Creating a web interface for running restaurants,Building a service to help seducing women"
42820884,Shelia,Leonard,CS,"Creating an app for cross-dressing in women's clothes,Creating a web interface for womanizing,Building a REST API for running an empire,Building a service to help interpreting evidence,Building a service to help winning tennis matches,Creating a web interface for promoting pacifism,Creating an app for driving around America,Creating a web interface for selling tickets,Building a service to help singing country music,Building a REST API for promoting racial harmony"
87586227,Nestor,Nelson,CS,"Building a REST API for designing computer systems,Building a service to help singing blues songs,Building a REST API for  shopping for shoes,Creating an app for womanizing,Building a REST API for promoting air travel,Creating an app for teaching philosophy,Creating a web interface for womanizing,Building a service to help performing serious acting,Building a REST API for writing experimental songs,Creating a web interface for promoting racial harmony"
33291210,Jamison,Mcbride,CS,"Creating a web interface for selling self-help books,Creating an app for promoting Catholic values,Building a REST API for making science fiction movies,Creating an app for studying linguistics,Building a REST API for promoting air travel,Creating a web interface for running restaurants,Building a REST API for making science fiction movies,Creating a web interface for writing beat fiction,Building a REST API for writing experimental songs,Building a REST API for writing experimental songs"
28944139,Ethel,Duke,DS,"Building a service to help punishing terrorists,Building a service to help punishing terrorists,Building a service to help pretending to wrestle,Building a service to help collecting stamps,Creating an app for starring in kung-fu movies,Creating an app for piloting the Millenium Falcon,Building a REST API for studying science,Creating an app for womanizing,Building a service to help playing poker badly,Building a REST API for writing plays about the middle classes"
85899589,Denise,Rose,CS,"Building a service to help throwing TVs out of the windows,Creating an app for womanizing,Creating an app for selling self-help books,Building a service to help singing country music,Building a service to help interpreting evidence,Building a REST API for painting self-portraits,Building a REST API for cracking enemy codes,Building a REST API for managing hedge funds,Creating an app for starring in action movies,Building a REST API for cracking enemy codes"
60913676,Natasha,Dean,CS,"Building a service to help singing country music,Building a REST API for writing plays about the middle classes,Building a service to help building rocket ships,Creating a web interface for painting abstract paintings,Building a service to help building rocket ships,Building a service to help making science fiction movies,Creating an app for playing rock guitar,Creating an app for starring in action movies,Building a service to help running an empire,Building a REST API for chasing interns"
29606017,Delia,Huber,DS,"Building a service to help piloting the Millenium Falcon,Creating a web interface for expressing violent urges,Creating an app for driving around America,Building a REST API for stealing human fat,Creating an app for painting church ceilings,Building a REST API for finding clues,Building a service to help playing poker badly,Building a REST API for writing plays about the middle classes,Creating an app for  climbing social ladders,Creating an app for painting self-portraits"
41121873,Truman,Fry,CS,"Creating an app for giving self-help lectures,Building a REST API for cracking enemy codes,Creating an app for starring in comedies,Creating a web interface for painting abstract paintings,Creating an app for womanizing,Creating a web interface for managing hedge funds,Creating an app for keeping a diary,Creating an app for cross-dressing in women's clothes,Building a service to help building rocket ships,Building a REST API for starring in comedies"
46458807,Hai,Mcmillan,CS,"Creating a web interface for ,Creating an app for selling illegal alcohol,Building a REST API for keeping a diary,Building a REST API for starring in comedies,Creating a web interface for dripping paint onto canvas,Creating an app for leading revolts,Creating an app for starring in sit-coms,Building a REST API for painting abstract paintings,Building a REST API for telling zany jokes,Building a service to help pretending to wrestle"
